event_id,player_name_odds,player_key,line_points,line,commence_time,event_home_team,event_away_team,over_price,under_price,all_bookmaker_titles,bookmaker_count,person_id,team_id,q10,q50,q90,selection_side,selection_distance,tail_distance,selection_ratio,model_recommendation,pick_odds,is_recommended
0cab123e90bdf5d1d144a7e26ebc339c,Toumani Camara,toumani camara,8.5,8.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,1.5,2.5,Bovada,1.0,1641739,1610612757,5.6506166,13.360838,23.111673,,4.860837936401367,14.611673355102539,,over,,False
0cab123e90bdf5d1d144a7e26ebc339c,Toumani Camara,toumani camara,11.5,11.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,2.25,1.61,Bovada,1.0,1641739,1610612757,5.6506166,13.360838,23.111673,,1.8608379364013672,11.611673355102539,,over,,False
0cab123e90bdf5d1d144a7e26ebc339c,Toumani Camara,toumani camara,12.5,12.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,2.65,1.45,Bovada,1.0,1641739,1610612757,5.6506166,13.360838,23.111673,,0.8608379364013672,10.611673355102539,,over,,False
0cab123e90bdf5d1d144a7e26ebc339c,Victor Wembanyama,victor wembanyama,23.5,23.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,1.36,3.0,Bovada,1.0,1641705,1610612759,16.127165,28.707066,42.720596,,5.207065582275391,19.220596313476562,,over,,False
0cab123e90bdf5d1d144a7e26ebc339c,Victor Wembanyama,victor wembanyama,24.5,24.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,1.45,2.65,Bovada,1.0,1641705,1610612759,16.127165,28.707066,42.720596,,4.207065582275391,18.220596313476562,,over,,False
0cab123e90bdf5d1d144a7e26ebc339c,Victor Wembanyama,victor wembanyama,25.5,25.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,1.56,2.35,Bovada,1.0,1641705,1610612759,16.127165,28.707066,42.720596,,3.2070655822753906,17.220596313476562,,over,,False
0cab123e90bdf5d1d144a7e26ebc339c,Victor Wembanyama,victor wembanyama,30.5,30.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,2.45,1.53,Bovada,1.0,1641705,1610612759,16.127165,28.707066,42.720596,,1.7929344177246094,12.220596313476562,,under,,False
0cab123e90bdf5d1d144a7e26ebc339c,Victor Wembanyama,victor wembanyama,31.5,31.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,2.7,1.43,Bovada,1.0,1641705,1610612759,16.127165,28.707066,42.720596,,2.7929344177246094,11.220596313476562,,under,,False
0cab123e90bdf5d1d144a7e26ebc339c,Victor Wembanyama,victor wembanyama,32.5,32.5,2026-04-26T19:40:00Z,Portland Trail Blazers,San Antonio Spurs,3.05,1.36,Bovada,1.0,1641705,1610612759,16.127165,28.707066,42.720596,,3.7929344177246094,10.220596313476562,,under,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,23.5,23.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.91,1.83,"DraftKings, FanDuel, BetRivers, BetMGM, BetOnline.ag, Bovada",6.0,201142,1610612745,13.911871,25.593788,39.026768,,2.0937881469726562,15.52676773071289,,over,,False
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,23.5,23.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.95,1.8,"DraftKings, FanDuel, BetRivers, BetOnline.ag, Bovada",5.0,2544,1610612747,8.725496,17.603012,28.30751,,5.8969879150390625,4.8075103759765625,,under,,False
399d2e69e4408801d09e614c88779989,Alperen Sengun,alperen sengun,19.5,19.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.83,1.91,"DraftKings, FanDuel, BetRivers, BetMGM, BetOnline.ag, Bovada",6.0,1630578,1610612745,10.048802,19.305593,30.214128,,0.19440650939941406,10.714128494262695,,under,,False
399d2e69e4408801d09e614c88779989,Amen Thompson,amen thompson,17.5,17.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.91,1.83,"DraftKings, FanDuel, BetRivers, BetOnline.ag, Bovada",5.0,1641708,1610612745,12.297835,22.456158,34.303295,,4.956157684326172,16.803295135498047,,over,,False
399d2e69e4408801d09e614c88779989,Jabari Smith Jr,jabari smith jr,15.5,15.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.83,1.91,"DraftKings, FanDuel, BetRivers, BetMGM, BetOnline.ag, Bovada",6.0,1631095,1610612745,7.9970894,16.70008,27.253601,,1.2000808715820312,11.75360107421875,,over,,False
399d2e69e4408801d09e614c88779989,Rui Hachimura,rui hachimura,14.5,14.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.95,1.8,"DraftKings, BetRivers, BetOnline.ag, Bovada",4.0,1629060,1610612747,3.801899,11.098311,20.711943,,3.401688575744629,6.211942672729492,,under,,False
399d2e69e4408801d09e614c88779989,Luke Kennard,luke kennard,12.5,12.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.77,2.0,"DraftKings, FanDuel, BetRivers, BetMGM, BetOnline.ag, Bovada",6.0,1628379,1610612747,-0.06643722,3.8340213,10.956042,under,8.66597867012024,1.5439577102661133,,under,2.0,True
399d2e69e4408801d09e614c88779989,Marcus Smart,marcus smart,11.5,11.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.95,1.8,"DraftKings, FanDuel, BetRivers, BetMGM, BetOnline.ag, Bovada",6.0,203935,1610612747,0.88163227,6.537318,14.485722,,4.962681770324707,2.9857215881347656,,under,,False
399d2e69e4408801d09e614c88779989,Deandre Ayton,deandre ayton,11.5,11.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.95,1.8,"DraftKings, BetRivers, BetMGM, BetOnline.ag, Bovada",5.0,1629028,1610612747,4.612248,11.794577,21.024105,,0.29457664489746094,9.524105072021484,,over,,False
399d2e69e4408801d09e614c88779989,Tari Eason,tari eason,10.5,10.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.87,1.87,"DraftKings, FanDuel, BetRivers, BetOnline.ag, Bovada",5.0,1631106,1610612745,3.8357558,10.7629385,19.83712,,0.2629384994506836,9.337120056152344,,over,,False
399d2e69e4408801d09e614c88779989,Bronny James,bronny james,1.5,1.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.02,1.74,FanDuel,1.0,1642355,1610612747,-0.11372094,3.8996267,11.60777,,2.3996267318725586,10.107769966125488,,over,,False
399d2e69e4408801d09e614c88779989,Austin Reaves,austin reaves,13.5,13.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.82,1.94,"FanDuel, BetOnline.ag",2.0,1630559,1610612747,9.066174,18.38757,29.593336,,4.887569427490234,16.09333610534668,,over,,False
399d2e69e4408801d09e614c88779989,Deandre Ayton,deandre ayton,10.5,10.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.69,2.1,"FanDuel, BetRivers, Bovada",3.0,1629028,1610612747,4.612248,11.794577,21.024105,,1.294576644897461,10.524105072021484,,over,,False
399d2e69e4408801d09e614c88779989,Rui Hachimura,rui hachimura,13.5,13.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.74,2.05,"FanDuel, BetRivers, BetMGM, Bovada",4.0,1629060,1610612747,3.801899,11.098311,20.711943,,2.401688575744629,7.211942672729492,,under,,False
399d2e69e4408801d09e614c88779989,Reed Sheppard,reed sheppard,11.5,11.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.84,1.92,"FanDuel, BetOnline.ag",2.0,1642263,1610612745,4.082278,11.466094,21.06878,,0.033905982971191406,9.568780899047852,,under,,False
399d2e69e4408801d09e614c88779989,Jaxson Hayes,jaxson hayes,5.5,5.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.8,1.94,FanDuel,1.0,1629637,1610612747,3.8558807,11.044831,20.450037,,5.544831275939941,14.950037002563477,,over,,False
399d2e69e4408801d09e614c88779989,Luke Kennard,luke kennard,13.5,13.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.0,1.77,"BetRivers, Bovada",2.0,1628379,1610612747,-0.06643722,3.8340213,10.956042,under,9.66597867012024,2.5439577102661133,,under,1.77,True
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,22.5,22.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.77,2.0,"BetRivers, BetMGM, Bovada",3.0,2544,1610612747,8.725496,17.603012,28.30751,,4.8969879150390625,5.8075103759765625,,under,,False
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,24.5,24.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.15,1.67,"BetRivers, Bovada",2.0,2544,1610612747,8.725496,17.603012,28.30751,,6.8969879150390625,3.8075103759765625,,under,,False
399d2e69e4408801d09e614c88779989,Tari Eason,tari eason,9.5,9.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.62,2.2,"BetRivers, Bovada",2.0,1631106,1610612745,3.8357558,10.7629385,19.83712,,1.2629384994506836,10.337120056152344,,over,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,22.5,22.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.74,2.05,"BetRivers, Bovada",2.0,201142,1610612745,13.911871,25.593788,39.026768,,3.0937881469726562,16.52676773071289,,over,,False
399d2e69e4408801d09e614c88779989,Amen Thompson,amen thompson,16.5,16.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.74,2.05,"BetRivers, BetMGM, Bovada",3.0,1641708,1610612745,12.297835,22.456158,34.303295,,5.956157684326172,17.803295135498047,,over,,False
399d2e69e4408801d09e614c88779989,Jabari Smith Jr,jabari smith jr,16.5,16.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.05,1.74,"BetRivers, Bovada",2.0,1631095,1610612745,7.9970894,16.70008,27.253601,,0.20008087158203125,10.75360107421875,,over,,False
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,21.5,21.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.62,2.2,"BetRivers, Bovada",2.0,2544,1610612747,8.725496,17.603012,28.30751,,3.8969879150390625,6.8075103759765625,,under,,False
399d2e69e4408801d09e614c88779989,Marcus Smart,marcus smart,10.5,10.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.69,2.1,"BetRivers, Bovada",2.0,203935,1610612747,0.88163227,6.537318,14.485722,,3.962681770324707,3.9857215881347656,,under,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,24.5,24.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.1,1.69,"BetRivers, Bovada",2.0,201142,1610612745,13.911871,25.593788,39.026768,,1.0937881469726562,14.52676773071289,,over,,False
399d2e69e4408801d09e614c88779989,Amen Thompson,amen thompson,18.5,18.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.15,1.67,"BetRivers, Bovada",2.0,1641708,1610612745,12.297835,22.456158,34.303295,,3.956157684326172,15.803295135498047,,over,,False
399d2e69e4408801d09e614c88779989,Jabari Smith Jr,jabari smith jr,14.5,14.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.62,2.2,"BetRivers, Bovada",2.0,1631095,1610612745,7.9970894,16.70008,27.253601,,2.2000808715820312,12.75360107421875,,over,,False
399d2e69e4408801d09e614c88779989,Alperen Sengun,alperen sengun,20.5,20.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.05,1.74,"BetRivers, Bovada",2.0,1630578,1610612745,10.048802,19.305593,30.214128,,1.194406509399414,9.714128494262695,,under,,False
399d2e69e4408801d09e614c88779989,Tari Eason,tari eason,11.5,11.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.15,1.67,"BetRivers, Bovada",2.0,1631106,1610612745,3.8357558,10.7629385,19.83712,,0.7370615005493164,8.337120056152344,,under,,False
399d2e69e4408801d09e614c88779989,Alperen Sengun,alperen sengun,18.5,18.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.67,2.15,"BetRivers, Bovada",2.0,1630578,1610612745,10.048802,19.305593,30.214128,,0.8055934906005859,11.714128494262695,,over,,False
399d2e69e4408801d09e614c88779989,Alperen Sengun,alperen sengun,16.5,16.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.4,2.85,Bovada,1.0,1630578,1610612745,10.048802,19.305593,30.214128,,2.805593490600586,13.714128494262695,,over,,False
399d2e69e4408801d09e614c88779989,Alperen Sengun,alperen sengun,17.5,17.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.53,2.45,Bovada,1.0,1630578,1610612745,10.048802,19.305593,30.214128,,1.805593490600586,12.714128494262695,,over,,False
399d2e69e4408801d09e614c88779989,Alperen Sengun,alperen sengun,21.5,21.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.3,1.59,Bovada,1.0,1630578,1610612745,10.048802,19.305593,30.214128,,2.194406509399414,8.714128494262695,,under,,False
399d2e69e4408801d09e614c88779989,Alperen Sengun,alperen sengun,22.5,22.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.6,1.47,Bovada,1.0,1630578,1610612745,10.048802,19.305593,30.214128,,3.194406509399414,7.714128494262695,,under,,False
399d2e69e4408801d09e614c88779989,Alperen Sengun,alperen sengun,23.5,23.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.9,1.38,Bovada,1.0,1630578,1610612745,10.048802,19.305593,30.214128,,4.194406509399414,6.714128494262695,,under,,False
399d2e69e4408801d09e614c88779989,Amen Thompson,amen thompson,14.5,14.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.42,2.75,Bovada,1.0,1641708,1610612745,12.297835,22.456158,34.303295,over,7.956157684326172,19.803295135498047,,over,1.42,True
399d2e69e4408801d09e614c88779989,Amen Thompson,amen thompson,15.5,15.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.56,2.35,Bovada,1.0,1641708,1610612745,12.297835,22.456158,34.303295,,6.956157684326172,18.803295135498047,,over,,False
399d2e69e4408801d09e614c88779989,Amen Thompson,amen thompson,19.5,19.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.45,1.53,Bovada,1.0,1641708,1610612745,12.297835,22.456158,34.303295,,2.956157684326172,14.803295135498047,,over,,False
399d2e69e4408801d09e614c88779989,Amen Thompson,amen thompson,20.5,20.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.75,1.42,Bovada,1.0,1641708,1610612745,12.297835,22.456158,34.303295,,1.9561576843261719,13.803295135498047,,over,,False
399d2e69e4408801d09e614c88779989,Deandre Ayton,deandre ayton,8.5,8.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.36,3.0,Bovada,1.0,1629028,1610612747,4.612248,11.794577,21.024105,,3.294576644897461,12.524105072021484,,over,,False
399d2e69e4408801d09e614c88779989,Deandre Ayton,deandre ayton,9.5,9.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.53,2.45,Bovada,1.0,1629028,1610612747,4.612248,11.794577,21.024105,,2.294576644897461,11.524105072021484,,over,,False
399d2e69e4408801d09e614c88779989,Deandre Ayton,deandre ayton,12.5,12.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.25,1.61,Bovada,1.0,1629028,1610612747,4.612248,11.794577,21.024105,,0.7054233551025391,8.524105072021484,,under,,False
399d2e69e4408801d09e614c88779989,Deandre Ayton,deandre ayton,13.5,13.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.65,1.45,Bovada,1.0,1629028,1610612747,4.612248,11.794577,21.024105,,1.705423355102539,7.524105072021484,,under,,False
399d2e69e4408801d09e614c88779989,Deandre Ayton,deandre ayton,14.5,14.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,3.1,1.34,Bovada,1.0,1629028,1610612747,4.612248,11.794577,21.024105,,2.705423355102539,6.524105072021484,,under,,False
399d2e69e4408801d09e614c88779989,Jabari Smith Jr,jabari smith jr,12.5,12.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.36,3.0,Bovada,1.0,1631095,1610612745,7.9970894,16.70008,27.253601,,4.200080871582031,14.75360107421875,,over,,False
399d2e69e4408801d09e614c88779989,Jabari Smith Jr,jabari smith jr,13.5,13.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.48,2.55,Bovada,1.0,1631095,1610612745,7.9970894,16.70008,27.253601,,3.2000808715820312,13.75360107421875,,over,,False
399d2e69e4408801d09e614c88779989,Jabari Smith Jr,jabari smith jr,17.5,17.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.35,1.56,Bovada,1.0,1631095,1610612745,7.9970894,16.70008,27.253601,,0.7999191284179688,9.75360107421875,,under,,False
399d2e69e4408801d09e614c88779989,Jabari Smith Jr,jabari smith jr,18.5,18.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.7,1.43,Bovada,1.0,1631095,1610612745,7.9970894,16.70008,27.253601,,1.7999191284179688,8.75360107421875,,under,,False
399d2e69e4408801d09e614c88779989,Jabari Smith Jr,jabari smith jr,19.5,19.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,3.1,1.34,Bovada,1.0,1631095,1610612745,7.9970894,16.70008,27.253601,,2.7999191284179688,7.75360107421875,,under,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,19.5,19.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.36,3.0,Bovada,1.0,201142,1610612745,13.911871,25.593788,39.026768,,6.093788146972656,19.52676773071289,,over,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,20.5,20.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.48,2.55,Bovada,1.0,201142,1610612745,13.911871,25.593788,39.026768,,5.093788146972656,18.52676773071289,,over,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,21.5,21.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.61,2.25,Bovada,1.0,201142,1610612745,13.911871,25.593788,39.026768,,4.093788146972656,17.52676773071289,,over,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,25.5,25.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.35,1.56,Bovada,1.0,201142,1610612745,13.911871,25.593788,39.026768,,0.09378814697265625,13.52676773071289,,over,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,26.5,26.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.65,1.45,Bovada,1.0,201142,1610612745,13.911871,25.593788,39.026768,,0.9062118530273438,12.52676773071289,,under,,False
399d2e69e4408801d09e614c88779989,Kevin Durant,kevin durant,27.5,27.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,3.0,1.36,Bovada,1.0,201142,1610612745,13.911871,25.593788,39.026768,,1.9062118530273438,11.52676773071289,,under,,False
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,19.5,19.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.38,2.9,Bovada,1.0,2544,1610612747,8.725496,17.603012,28.30751,,1.8969879150390625,8.807510375976562,,under,,False
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,20.5,20.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.5,2.5,Bovada,1.0,2544,1610612747,8.725496,17.603012,28.30751,,2.8969879150390625,7.8075103759765625,,under,,False
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,25.5,25.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.4,1.54,Bovada,1.0,2544,1610612747,8.725496,17.603012,28.30751,under,7.8969879150390625,2.8075103759765625,,under,1.54,True
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,26.5,26.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.7,1.43,Bovada,1.0,2544,1610612747,8.725496,17.603012,28.30751,under,8.896987915039062,1.8075103759765625,,under,1.43,True
399d2e69e4408801d09e614c88779989,LeBron James,lebron james,27.5,27.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,3.05,1.36,Bovada,1.0,2544,1610612747,8.725496,17.603012,28.30751,under,9.896987915039062,0.8075103759765625,,under,1.36,True
399d2e69e4408801d09e614c88779989,Luke Kennard,luke kennard,10.5,10.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.42,2.75,Bovada,1.0,1628379,1610612747,-0.06643722,3.8340213,10.956042,,6.665978670120239,0.4560422897338867,,under,,False
399d2e69e4408801d09e614c88779989,Luke Kennard,luke kennard,11.5,11.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.56,2.35,Bovada,1.0,1628379,1610612747,-0.06643722,3.8340213,10.956042,under,7.665978670120239,0.5439577102661133,,under,2.35,True
399d2e69e4408801d09e614c88779989,Luke Kennard,luke kennard,14.5,14.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.3,1.59,Bovada,1.0,1628379,1610612747,-0.06643722,3.8340213,10.956042,under,10.66597867012024,3.5439577102661133,,under,1.59,True
399d2e69e4408801d09e614c88779989,Luke Kennard,luke kennard,15.5,15.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.65,1.45,Bovada,1.0,1628379,1610612747,-0.06643722,3.8340213,10.956042,under,11.66597867012024,4.543957710266113,,under,1.45,True
399d2e69e4408801d09e614c88779989,Luke Kennard,luke kennard,16.5,16.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,3.1,1.34,Bovada,1.0,1628379,1610612747,-0.06643722,3.8340213,10.956042,under,12.66597867012024,5.543957710266113,,under,1.34,True
399d2e69e4408801d09e614c88779989,Marcus Smart,marcus smart,8.5,8.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.36,3.0,Bovada,1.0,203935,1610612747,0.88163227,6.537318,14.485722,,1.962681770324707,5.985721588134766,,under,,False
399d2e69e4408801d09e614c88779989,Marcus Smart,marcus smart,9.5,9.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.53,2.45,Bovada,1.0,203935,1610612747,0.88163227,6.537318,14.485722,,2.962681770324707,4.985721588134766,,under,,False
399d2e69e4408801d09e614c88779989,Marcus Smart,marcus smart,12.5,12.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.25,1.61,Bovada,1.0,203935,1610612747,0.88163227,6.537318,14.485722,,5.962681770324707,1.9857215881347656,,under,,False
399d2e69e4408801d09e614c88779989,Marcus Smart,marcus smart,13.5,13.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.65,1.45,Bovada,1.0,203935,1610612747,0.88163227,6.537318,14.485722,,6.962681770324707,0.9857215881347656,,under,,False
399d2e69e4408801d09e614c88779989,Marcus Smart,marcus smart,14.5,14.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,3.1,1.34,Bovada,1.0,203935,1610612747,0.88163227,6.537318,14.485722,under,7.962681770324707,0.014278411865234375,,under,1.34,True
399d2e69e4408801d09e614c88779989,Rui Hachimura,rui hachimura,11.5,11.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.41,2.8,Bovada,1.0,1629060,1610612747,3.801899,11.098311,20.711943,,0.4016885757446289,9.211942672729492,,under,,False
399d2e69e4408801d09e614c88779989,Rui Hachimura,rui hachimura,12.5,12.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.56,2.35,Bovada,1.0,1629060,1610612747,3.801899,11.098311,20.711943,,1.401688575744629,8.211942672729492,,under,,False
399d2e69e4408801d09e614c88779989,Rui Hachimura,rui hachimura,15.5,15.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.2,1.62,Bovada,1.0,1629060,1610612747,3.801899,11.098311,20.711943,,4.401688575744629,5.211942672729492,,under,,False
399d2e69e4408801d09e614c88779989,Rui Hachimura,rui hachimura,16.5,16.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.55,1.48,Bovada,1.0,1629060,1610612747,3.801899,11.098311,20.711943,,5.401688575744629,4.211942672729492,,under,,False
399d2e69e4408801d09e614c88779989,Rui Hachimura,rui hachimura,17.5,17.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,3.0,1.36,Bovada,1.0,1629060,1610612747,3.801899,11.098311,20.711943,,6.401688575744629,3.211942672729492,,under,,False
399d2e69e4408801d09e614c88779989,Tari Eason,tari eason,8.5,8.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,1.45,2.65,Bovada,1.0,1631106,1610612745,3.8357558,10.7629385,19.83712,,2.2629384994506836,11.337120056152344,,over,,False
399d2e69e4408801d09e614c88779989,Tari Eason,tari eason,12.5,12.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,2.55,1.48,Bovada,1.0,1631106,1610612745,3.8357558,10.7629385,19.83712,,1.7370615005493164,7.337120056152344,,under,,False
399d2e69e4408801d09e614c88779989,Tari Eason,tari eason,13.5,13.5,2026-04-27T01:40:00Z,Houston Rockets,Los Angeles Lakers,3.0,1.36,Bovada,1.0,1631106,1610612745,3.8357558,10.7629385,19.83712,,2.7370615005493164,6.337120056152344,,under,,False
595b24bea54d0917338e4a51372398b3,Onyeka Okongwu,onyeka okongwu,12.5,12.5,2026-04-29T00:10:00Z,New York Knicks,Atlanta Hawks,1.87,1.9,"FanDuel, DraftKings",2.0,1630168,1610612737,2.1421244,7.96163,15.632149,,4.538370132446289,3.1321487426757812,,under,,False
595b24bea54d0917338e4a51372398b3,C.J. McCollum,c j mccollum,19.5,19.5,2026-04-29T00:10:00Z,New York Knicks,Atlanta Hawks,1.9,1.87,"FanDuel, DraftKings",2.0,,,,,,,,,,push,,False
595b24bea54d0917338e4a51372398b3,Karl-Anthony Towns,karl anthony towns,20.5,20.5,2026-04-29T00:10:00Z,New York Knicks,Atlanta Hawks,1.82,1.96,"FanDuel, DraftKings",2.0,1626157,1610612752,10.383222,19.565853,30.382996,,0.9341468811035156,9.88299560546875,,under,,False
595b24bea54d0917338e4a51372398b3,Josh Hart,josh hart,11.5,11.5,2026-04-29T00:10:00Z,New York Knicks,Atlanta Hawks,1.85,1.92,"FanDuel, DraftKings",2.0,1628404,1610612752,1.9616439,7.642792,15.304777,,3.857207775115967,3.804777145385742,,under,,False
595b24bea54d0917338e4a51372398b3,Jalen Johnson,jalen johnson,20.5,20.5,2026-04-29T00:10:00Z,New York Knicks,Atlanta Hawks,1.82,1.96,"FanDuel, DraftKings",2.0,1630552,1610612737,9.388679,18.461697,29.232632,,2.0383033752441406,8.73263168334961,,under,,False
595b24bea54d0917338e4a51372398b3,OG Anunoby,og anunoby,17.5,17.5,2026-04-29T00:10:00Z,New York Knicks,Atlanta Hawks,1.94,1.83,"FanDuel, DraftKings",2.0,1628384,1610612752,3.1328645,9.650452,18.191689,under,7.84954833984375,0.6916885375976562,,under,1.83,True
